40.0	-0.018567479089424178	-0.0006216512802782212
35.26315789473685	-0.01863788571727336	-0.0006238164025748162
30.526315789473685	-0.018708292345122543	-0.0006260392019173158
25.789473684210524	-0.018778698972971727	-0.0006283190661751436
21.05263157894737	-0.01884910560082091	-0.0006306553764673623
16.315789473684212	-0.01891951222867009	-0.0006330475078390461
11.578947368421053	-0.018989918856519267	-0.0006354948299249291
6.842105263157897	-0.019060325484368448	-0.0006379967075992264
2.10526315789474	-0.01913073211221763	-0.0006405525016106344
-2.6315789473684177	-0.019201138740066816	-0.0006431615692016131
-7.368421052631575	-0.019271545367915994	-0.0006458232647111528
-12.10526315789474	-0.019341951995765175	-0.000648536940160322
-16.84210526315789	-0.01941235862361436	-0.0006513019458199899
-21.57894736842105	-0.019482765251463537	-0.000654117630760208
-26.315789473684205	-0.01955317187931272	-0.0006569833433808205
-31.05263157894737	-0.019623578507161902	-0.0006598984319229628
-35.78947368421052	-0.019693985135011086	-0.0006628622449611837
-40.526315789473685	-0.019764391762860267	-0.0006658741318760071
-45.263157894736835	-0.019834798390709448	-0.000668933443306823
-50.0	-0.01990520501855863	-0.0006720395315850621
